INDEX_,DATE_TIME,SEASON,YEAR,MONTH,MONTH_NAME,DAY_NAME,HOUR,HOUR_INTERVAL,ACCNUM,INVTYPE,INVAGE,INJURY,DISTRICT,NEIGHBOURHOOD,VEHTYPE,VEHICLE_CATEGORY,ALCOHOL
80899292,2016-09-22 09:44:00,Summer,2016,9,September,Thursday,09,09:00 to 09:59,6001686289,Pedestrian,60 to 64,Major,Toronto and East York,Bay Street Corridor (76),<Null>,Null,<Null>
80899293,2016-09-22 09:44:00,Summer,2016,9,September,Thursday,09,09:00 to 09:59,6001686289,Motorcycle Driver,50 to 54,None,Toronto and East York,Bay Street Corridor (76),Motorcycle,Recreational,<Null>
80632217,2016-09-24 09:03:00,Autumn,2016,9,September,Saturday,09,09:00 to 09:59,6001699155,Cyclist,10 to 14,Major,Scarborough,Agincourt South-Malvern West (128),Bicycle,People,<Null>
80632218,2016-09-24 09:03:00,Autumn,2016,9,September,Saturday,09,09:00 to 09:59,6001699155,Driver,70 to 74,None,Scarborough,Agincourt South-Malvern West (128),"Automobile, Station Wagon",Automobile,<Null>
80632219,2016-09-24 09:03:00,Autumn,2016,9,September,Saturday,09,09:00 to 09:59,6001699155,Passenger,70 to 74,None,Scarborough,Agincourt South-Malvern West (128),<Null>,Null,<Null>
80719119,2016-09-25 16:29:00,Autumn,2016,9,September,Sunday,16,16:00 to 16:59,6001707155,Driver,65 to 69,Major,Etobicoke York,York University Heights (27),"Automobile, Station Wagon",Automobile,<Null>
80719120,2016-09-25 16:29:00,Autumn,2016,9,September,Sunday,16,16:00 to 16:59,6001707155,Driver,65 to 69,Minor,Etobicoke York,York University Heights (27),"Automobile, Station Wagon",Automobile,<Null>
80719121,2016-09-25 16:29:00,Autumn,2016,9,September,Sunday,16,16:00 to 16:59,6001707155,Driver,55 to 59,Minor,Etobicoke York,York University Heights (27),"Automobile, Station Wagon",Automobile,<Null>
80719122,2016-09-25 16:29:00,Autumn,2016,9,September,Sunday,16,16:00 to 16:59,6001707155,Passenger,55 to 59,Minor,Etobicoke York,York University Heights (27),<Null>,Null,<Null>
80719123,2016-09-25 16:29:00,Autumn,2016,9,September,Sunday,16,16:00 to 16:59,6001707155,Passenger,75 to 79,Minor,Etobicoke York,York University Heights (27),<Null>,Null,<Null>
80719124,2016-09-25 16:29:00,Autumn,2016,9,September,Sunday,16,16:00 to 16:59,6001707155,Passenger,50 to 54,Minor,Etobicoke York,York University Heights (27),<Null>,Null,<Null>
80719315,2016-09-26 07:38:00,Autumn,2016,9,September,Monday,07,07:00 to 07:59,6001710293,Truck Driver,45 to 49,None,Toronto and East York,North Riverdale (68),Truck - Tank,Other,<Null>
80719316,2016-09-26 07:38:00,Autumn,2016,9,September,Monday,07,07:00 to 07:59,6001710293,Passenger,45 to 49,Major,Toronto and East York,North Riverdale (68),<Null>,Null,<Null>
80719317,2016-09-26 07:38:00,Autumn,2016,9,September,Monday,07,07:00 to 07:59,6001710293,Passenger,20 to 24,None,Toronto and East York,North Riverdale (68),<Null>,Null,<Null>
80719318,2016-09-26 07:38:00,Autumn,2016,9,September,Monday,07,07:00 to 07:59,6001710293,Passenger,unknown,None,Toronto and East York,North Riverdale (68),<Null>,Null,<Null>
80718490,2016-09-26 17:09:00,Autumn,2016,9,September,Monday,17,17:00 to 17:59,6001713743,Motorcycle Driver,35 to 39,Major,Etobicoke York,Stonegate-Queensway (16),Motorcycle,Recreational,<Null>
80632235,2016-09-27 09:25:00,Autumn,2016,9,September,Tuesday,09,09:00 to 09:59,6001717262,Driver,20 to 24,None,North York,Bayview Woods-Steeles (49),"Automobile, Station Wagon",Automobile,<Null>
80632236,2016-09-27 09:25:00,Autumn,2016,9,September,Tuesday,09,09:00 to 09:59,6001717262,Pedestrian,60 to 64,Major,North York,Bayview Woods-Steeles (49),<Null>,Null,<Null>
80565309,2016-09-29 10:40:00,Autumn,2016,9,September,Thursday,10,10:00 to 10:59,6001731128,Driver,70 to 74,Fatal,Etobicoke York,Junction Area (90),"Automobile, Station Wagon",Automobile,<Null>
80565333,2016-09-29 10:40:00,Autumn,2016,9,September,Thursday,10,10:00 to 10:59,6001731128,Driver,35 to 39,Major,Etobicoke York,Junction Area (90),"Automobile, Station Wagon",Automobile,<Null>
80565334,2016-09-29 10:40:00,Autumn,2016,9,September,Thursday,10,10:00 to 10:59,6001731128,Driver,50 to 54,None,Etobicoke York,Junction Area (90),"Automobile, Station Wagon",Automobile,<Null>
80565335,2016-09-29 10:40:00,Autumn,2016,9,September,Thursday,10,10:00 to 10:59,6001731128,Passenger,40 to 44,None,Etobicoke York,Junction Area (90),"Automobile, Station Wagon",Automobile,<Null>
80719448,2016-09-29 23:10:00,Autumn,2016,9,September,Thursday,23,23:00 to 23:59,6001735330,Driver,45 to 49,Minor,Scarborough,Milliken (130),"Automobile, Station Wagon",Automobile,<Null>
80719449,2016-09-29 23:10:00,Autumn,2016,9,September,Thursday,23,23:00 to 23:59,6001735330,Driver,20 to 24,Minimal,Scarborough,Milliken (130),"Automobile, Station Wagon",Automobile,<Null>
80719450,2016-09-29 23:10:00,Autumn,2016,9,September,Thursday,23,23:00 to 23:59,6001735330,Driver,50 to 54,Minimal,Scarborough,Milliken (130),"Automobile, Station Wagon",Automobile,<Null>
80719451,2016-09-29 23:10:00,Autumn,2016,9,September,Thursday,23,23:00 to 23:59,6001735330,Passenger,55 to 59,Major,Scarborough,Milliken (130),<Null>,Null,<Null>
80632243,2016-09-30 00:52:00,Autumn,2016,9,September,Friday,00,00:00 to 00:59,6001735682,Driver,15 to 19,None,Toronto and East York,Dufferin Grove (83),"Automobile, Station Wagon",Automobile,<Null>
80632244,2016-09-30 00:52:00,Autumn,2016,9,September,Friday,00,00:00 to 00:59,6001735682,Driver,25 to 29,None,Toronto and East York,Dufferin Grove (83),"Automobile, Station Wagon",Automobile,<Null>
80783173,2017-05-28 13:45:00,Spring,2017,5,May,Sunday,13,13:00 to 13:59,7000941921,Passenger,75 to 79,None,North York,St.Andrew-Windfields (40),<Null>,Null,<Null>
80632245,2016-09-30 00:52:00,Autumn,2016,9,September,Friday,00,00:00 to 00:59,6001735682,Passenger,30 to 34,Major,Toronto and East York,Dufferin Grove (83),<Null>,Null,<Null>
80776682,2017-05-29 13:43:00,Spring,2017,5,May,Monday,13,13:00 to 13:59,7000948522,Driver,60 to 64,None,Toronto and East York,Oakwood Village (107),"Automobile, Station Wagon",Automobile,<Null>
80565361,2016-09-30 19:28:00,Autumn,2016,9,September,Friday,19,19:00 to 19:59,6001741045,Pedestrian,Over 95,Fatal,North York,Humewood-Cedarvale (106),<Null>,Null,<Null>
80776683,2017-05-29 13:43:00,Spring,2017,5,May,Monday,13,13:00 to 13:59,7000948522,Motorcycle Driver,35 to 39,Major,Toronto and East York,Oakwood Village (107),Motorcycle,Recreational,<Null>
80565362,2016-09-30 19:28:00,Autumn,2016,9,September,Friday,19,19:00 to 19:59,6001741045,Driver,40 to 44,None,North York,Humewood-Cedarvale (106),"Automobile, Station Wagon",Automobile,<Null>
80783174,2017-05-30 13:05:00,Spring,2017,5,May,Tuesday,13,13:00 to 13:59,7000955246,Driver,70 to 74,Major,North York,Yorkdale-Glen Park (31),"Automobile, Station Wagon",Automobile,<Null>
80719783,2016-10-01 05:10:00,Autumn,2016,10,October,Saturday,05,05:00 to 05:59,6001743580,Driver,50 to 54,None,Etobicoke York,Islington-City Centre West (14),"Automobile, Station Wagon",Automobile,<Null>
80783175,2017-05-30 13:05:00,Spring,2017,5,May,Tuesday,13,13:00 to 13:59,7000955246,Driver,65 to 69,None,North York,Yorkdale-Glen Park (31),"Automobile, Station Wagon",Automobile,<Null>
80722570,2016-11-07 08:05:00,Autumn,2016,11,November,Monday,08,08:00 to 08:59,6001978629,Driver,30 to 34,Minor,North York,Downsview-Roding-CFB (26),"Automobile, Station Wagon",Automobile,<Null>
80775260,2017-03-24 22:13:00,Spring,2017,3,March,Friday,22,22:00 to 22:59,7000525658,Driver,50 to 54,None,North York,Willowdale East (51),"Automobile, Station Wagon",Automobile,<Null>
80632393,2016-12-14 10:36:00,Autumn,2016,12,December,Wednesday,10,10:00 to 10:59,6002213025,Driver,50 to 54,None,Toronto and East York,Rosedale-Moore Park (98),"Automobile, Station Wagon",Automobile,<Null>
80757203,2017-07-31 07:13:00,Summer,2017,7,July,Monday,07,07:00 to 07:59,7001372973,Pedestrian,45 to 49,Major,Toronto and East York,Moss Park (73),<Null>,Null,<Null>
80719784,2016-10-01 05:10:00,Autumn,2016,10,October,Saturday,05,05:00 to 05:59,6001743580,Pedestrian,15 to 19,Major,Etobicoke York,Islington-City Centre West (14),<Null>,Null,<Null>
80565360,2016-10-02 10:58:00,Autumn,2016,10,October,Sunday,10,10:00 to 10:59,6001750735,Driver,20 to 24,None,Scarborough,Eglinton East (138),"Automobile, Station Wagon",Automobile,<Null>
80565363,2016-10-02 10:58:00,Autumn,2016,10,October,Sunday,10,10:00 to 10:59,6001750735,Passenger,20 to 24,None,Scarborough,Eglinton East (138),<Null>,Null,<Null>
80565364,2016-10-02 10:58:00,Autumn,2016,10,October,Sunday,10,10:00 to 10:59,6001750735,Pedestrian,80 to 84,Fatal,Scarborough,Eglinton East (138),<Null>,Null,<Null>
80565355,2016-10-02 19:40:00,Autumn,2016,10,October,Sunday,19,19:00 to 19:59,6001753301,Pedestrian,70 to 74,Fatal,Scarborough,Kennedy Park (124),<Null>,Null,<Null>
80565356,2016-10-02 19:40:00,Autumn,2016,10,October,Sunday,19,19:00 to 19:59,6001753301,Driver,75 to 79,None,Scarborough,Kennedy Park (124),"Automobile, Station Wagon",Automobile,<Null>
80769234,2016-10-03 13:17:00,Autumn,2016,10,October,Monday,13,13:00 to 13:59,6001757672,Driver,20 to 24,Major,Toronto and East York,Casa Loma (96),"Automobile, Station Wagon",Automobile,<Null>
80769235,2016-10-03 13:17:00,Autumn,2016,10,October,Monday,13,13:00 to 13:59,6001757672,Driver,50 to 54,None,Toronto and East York,Casa Loma (96),"Automobile, Station Wagon",Automobile,<Null>
80632248,2016-10-03 14:26:00,Autumn,2016,10,October,Monday,14,14:00 to 14:59,6001758127,Driver,85 to 89,None,Etobicoke York,Brookhaven-Amesbury (30),"Automobile, Station Wagon",Automobile,<Null>
80632249,2016-10-03 14:26:00,Autumn,2016,10,October,Monday,14,14:00 to 14:59,6001758127,Cyclist,45 to 49,Major,Etobicoke York,Brookhaven-Amesbury (30),Bicycle,People,<Null>
80769284,2016-10-03 21:43:00,Autumn,2016,10,October,Monday,21,21:00 to 21:59,6001760592,Driver,25 to 29,Major,North York,Thorncliffe Park (55),"Automobile, Station Wagon",Automobile,<Null>
80769285,2016-10-03 21:43:00,Autumn,2016,10,October,Monday,21,21:00 to 21:59,6001760592,Motorcycle Driver,30 to 34,None,North York,Thorncliffe Park (55),Motorcycle,Recreational,<Null>
80632250,2016-10-05 09:57:00,Autumn,2016,10,October,Wednesday,09,09:00 to 09:59,6001770159,Driver,75 to 79,None,Toronto and East York,University (79),"Automobile, Station Wagon",Automobile,<Null>
80632251,2016-10-05 09:57:00,Autumn,2016,10,October,Wednesday,09,09:00 to 09:59,6001770159,Driver,50 to 54,None,Toronto and East York,University (79),"Automobile, Station Wagon",Automobile,<Null>
80632252,2016-10-05 09:57:00,Autumn,2016,10,October,Wednesday,09,09:00 to 09:59,6001770159,Pedestrian,15 to 19,Major,Toronto and East York,University (79),<Null>,Null,<Null>
80632253,2016-10-05 22:15:00,Autumn,2016,10,October,Wednesday,22,22:00 to 22:59,6001779522,Driver,unknown,None,Toronto and East York,Cabbagetown-South St.James Town (71),"Automobile, Station Wagon",Automobile,<Null>
80632254,2016-10-05 22:15:00,Autumn,2016,10,October,Wednesday,22,22:00 to 22:59,6001779522,Cyclist,35 to 39,Major,Toronto and East York,Cabbagetown-South St.James Town (71),Bicycle,People,<Null>
80632255,2016-10-07 17:50:00,Autumn,2016,10,October,Friday,17,17:00 to 17:59,6001786629,Driver,60 to 64,None,Scarborough,Agincourt South-Malvern West (128),"Automobile, Station Wagon",Automobile,<Null>
80632256,2016-10-07 17:50:00,Autumn,2016,10,October,Friday,17,17:00 to 17:59,6001786629,Pedestrian,75 to 79,Major,Scarborough,Agincourt South-Malvern West (128),<Null>,Null,<Null>
80632257,2016-10-08 11:13:00,Autumn,2016,10,October,Saturday,11,11:00 to 11:59,6001790676,Driver,70 to 74,None,North York,Yonge-Eglinton (100),"Automobile, Station Wagon",Automobile,<Null>
80632258,2016-10-08 11:13:00,Autumn,2016,10,October,Saturday,11,11:00 to 11:59,6001790676,Pedestrian,65 to 69,Major,North York,Yonge-Eglinton (100),<Null>,Null,<Null>
80720029,2016-10-09 17:47:00,Autumn,2016,10,October,Sunday,17,17:00 to 17:59,6001798296,Driver,20 to 24,None,North York,Englemount-Lawrence (32),"Automobile, Station Wagon",Automobile,<Null>
80720030,2016-10-09 17:47:00,Autumn,2016,10,October,Sunday,17,17:00 to 17:59,6001798296,Motorcycle Driver,25 to 29,Major,North York,Englemount-Lawrence (32),Motorcycle,Recreational,<Null>
80720031,2016-10-09 17:47:00,Autumn,2016,10,October,Sunday,17,17:00 to 17:59,6001798296,Passenger,15 to 19,None,North York,Englemount-Lawrence (32),<Null>,Null,<Null>
80901939,2016-10-09 21:08:00,Autumn,2016,10,October,Sunday,21,21:00 to 21:59,6001799178,Pedestrian,15 to 19,Major,Scarborough,Kennedy Park (124),<Null>,Null,<Null>
80901940,2016-10-09 21:08:00,Autumn,2016,10,October,Sunday,21,21:00 to 21:59,6001799178,Driver,45 to 49,None,Scarborough,Kennedy Park (124),"Automobile, Station Wagon",Automobile,<Null>
80720236,2016-10-10 16:08:00,Autumn,2016,10,October,Monday,16,16:00 to 16:59,6001802808,Driver,20 to 24,None,Scarborough,Centennial Scarborough (133),"Automobile, Station Wagon",Automobile,<Null>
80720237,2016-10-10 16:08:00,Autumn,2016,10,October,Monday,16,16:00 to 16:59,6001802808,Driver,25 to 29,Minimal,Scarborough,Centennial Scarborough (133),"Automobile, Station Wagon",Automobile,<Null>
80720238,2016-10-10 16:08:00,Autumn,2016,10,October,Monday,16,16:00 to 16:59,6001802808,Driver,60 to 64,Major,Scarborough,Centennial Scarborough (133),"Automobile, Station Wagon",Automobile,<Null>
80565388,2016-10-11 11:52:00,Autumn,2016,10,October,Tuesday,11,11:00 to 11:59,6001807391,Pedestrian,80 to 84,Fatal,North York,Parkwoods-Donalda (45),<Null>,Null,<Null>
80565389,2016-10-11 11:52:00,Autumn,2016,10,October,Tuesday,11,11:00 to 11:59,6001807391,Driver,25 to 29,None,North York,Parkwoods-Donalda (45),"Automobile, Station Wagon",Automobile,<Null>
80565854,2016-10-12 11:09:00,Autumn,2016,10,October,Wednesday,11,11:00 to 11:59,6001813893,Driver,50 to 54,None,Toronto and East York,Wychwood (94),Pick Up Truck,Automobile,<Null>
80565929,2016-10-12 11:09:00,Autumn,2016,10,October,Wednesday,11,11:00 to 11:59,6001813893,Pedestrian,Over 95,Fatal,Toronto and East York,Wychwood (94),<Null>,Null,<Null>
80565835,2016-10-12 11:17:00,Autumn,2016,10,October,Wednesday,11,11:00 to 11:59,6001813950,Pedestrian,40 to 44,Fatal,Scarborough,Kennedy Park (124),<Null>,Null,<Null>
80565836,2016-10-12 11:17:00,Autumn,2016,10,October,Wednesday,11,11:00 to 11:59,6001813950,Driver,unknown,None,Scarborough,Kennedy Park (124),"Automobile, Station Wagon",Automobile,<Null>
80908526,2016-10-14 19:18:00,Autumn,2016,10,October,Friday,19,19:00 to 19:59,6001830324,Passenger,55 to 59,Minimal,Etobicoke York,Rustic (28),<Null>,Null,<Null>
80908527,2016-10-14 19:18:00,Autumn,2016,10,October,Friday,19,19:00 to 19:59,6001830324,Motorcycle Driver,20 to 24,Major,Etobicoke York,Rustic (28),Motorcycle,Recreational,<Null>
80908528,2016-10-14 19:18:00,Autumn,2016,10,October,Friday,19,19:00 to 19:59,6001830324,Driver,50 to 54,Minimal,Etobicoke York,Rustic (28),"Automobile, Station Wagon",Automobile,<Null>
80938626,2016-10-19 09:50:00,Autumn,2016,10,October,Wednesday,09,09:00 to 09:59,6001858926,Motorcycle Driver,45 to 49,Major,North York,Banbury-Don Mills (42),Motorcycle,Recreational,<Null>
80938627,2016-10-19 09:50:00,Autumn,2016,10,October,Wednesday,09,09:00 to 09:59,6001858926,Driver,40 to 44,None,North York,Banbury-Don Mills (42),"Automobile, Station Wagon",Automobile,<Null>
80632267,2016-10-19 20:46:00,Autumn,2016,10,October,Wednesday,20,20:00 to 20:59,6001862709,Driver,20 to 24,None,Toronto and East York,Little Portugal (84),"Automobile, Station Wagon",Automobile,<Null>
80632268,2016-10-19 20:46:00,Autumn,2016,10,October,Wednesday,20,20:00 to 20:59,6001862709,Cyclist,30 to 34,Major,Toronto and East York,Little Portugal (84),Bicycle,People,<Null>
80632269,2016-10-20 07:30:00,Autumn,2016,10,October,Thursday,07,07:00 to 07:59,6001864618,Driver,30 to 34,None,Etobicoke York,Keelesdale-Eglinton West (110),"Automobile, Station Wagon",Automobile,<Null>
80632270,2016-10-20 07:30:00,Autumn,2016,10,October,Thursday,07,07:00 to 07:59,6001864618,Pedestrian,unknown,Major,Etobicoke York,Keelesdale-Eglinton West (110),<Null>,Null,<Null>
80632271,2016-10-20 08:23:00,Autumn,2016,10,October,Thursday,08,08:00 to 08:59,6001864838,Driver,55 to 59,None,Scarborough,Bendale (127),Passenger Van,Automobile,<Null>
80632272,2016-10-20 08:23:00,Autumn,2016,10,October,Thursday,08,08:00 to 08:59,6001864838,Pedestrian,15 to 19,Major,Scarborough,Bendale (127),<Null>,Null,<Null>
80565853,2016-10-20 19:22:00,Autumn,2016,10,October,Thursday,19,19:00 to 19:59,6001868616,Pedestrian,60 to 64,Fatal,North York,Leaside-Bennington (56),<Null>,Null,<Null>
80566369,2016-10-20 19:22:00,Autumn,2016,10,October,Thursday,19,19:00 to 19:59,6001868616,Passenger,40 to 44,None,North York,Leaside-Bennington (56),<Null>,Null,<Null>
80566370,2016-10-20 19:22:00,Autumn,2016,10,October,Thursday,19,19:00 to 19:59,6001868616,Driver,30 to 34,None,North York,Leaside-Bennington (56),"Automobile, Station Wagon",Automobile,<Null>
80720863,2016-10-21 10:40:00,Autumn,2016,10,October,Friday,10,10:00 to 10:59,6001872148,Driver,55 to 59,Major,Scarborough,Oakridge (121),Delivery Van,Other,<Null>
80632274,2016-10-21 13:14:00,Autumn,2016,10,October,Friday,13,13:00 to 13:59,6001873015,Driver,45 to 49,None,Toronto and East York,Little Portugal (84),Delivery Van,Other,<Null>
80632275,2016-10-21 13:14:00,Autumn,2016,10,October,Friday,13,13:00 to 13:59,6001873015,Pedestrian,70 to 74,Major,Toronto and East York,Little Portugal (84),<Null>,Null,<Null>
80721356,2016-10-27 07:07:00,Autumn,2016,10,October,Thursday,07,07:00 to 07:59,6001908620,Driver,55 to 59,None,Toronto and East York,Roncesvalles (86),Street Car,Other,<Null>
80721357,2016-10-27 07:07:00,Autumn,2016,10,October,Thursday,07,07:00 to 07:59,6001908620,Pedestrian,55 to 59,Major,Toronto and East York,Roncesvalles (86),<Null>,Null,<Null>
80632280,2016-10-27 15:06:00,Autumn,2016,10,October,Thursday,15,15:00 to 15:59,6001911246,Driver,60 to 64,None,North York,York University Heights (27),"Automobile, Station Wagon",Automobile,<Null>
80632281,2016-10-27 15:06:00,Autumn,2016,10,October,Thursday,15,15:00 to 15:59,6001911246,Pedestrian,25 to 29,Major,North York,York University Heights (27),<Null>,Null,<Null>
80566372,2016-10-27 15:49:00,Autumn,2016,10,October,Thursday,15,15:00 to 15:59,6001911469,Driver,50 to 54,Fatal,Toronto and East York,South Riverdale (70),"Automobile, Station Wagon",Automobile,<Null>
80632282,2016-10-27 18:40:00,Autumn,2016,10,October,Thursday,18,18:00 to 18:59,6001912403,Driver,85 to 89,None,North York,Banbury-Don Mills (42),"Automobile, Station Wagon",Automobile,<Null>
80632283,2016-10-27 18:40:00,Autumn,2016,10,October,Thursday,18,18:00 to 18:59,6001912403,Pedestrian,65 to 69,Major,North York,Banbury-Don Mills (42),<Null>,Null,<Null>
80720900,2016-10-29 18:25:00,Autumn,2016,10,October,Saturday,18,18:00 to 18:59,6001924848,Driver,70 to 74,None,North York,Lawrence Park South (103),"Automobile, Station Wagon",Automobile,<Null>
80721090,2016-10-29 18:25:00,Autumn,2016,10,October,Saturday,18,18:00 to 18:59,6001924848,Motorcycle Driver,50 to 54,Major,North York,Lawrence Park South (103),Motorcycle,Recreational,<Null>
80565930,2016-10-30 02:27:00,Autumn,2016,10,October,Sunday,02,02:00 to 02:59,6001927266,Driver,30 to 34,Fatal,Scarborough,Wexford/Maryvale (119),"Automobile, Station Wagon",Automobile,<Null>
80566412,2016-10-31 02:57:00,Autumn,2016,10,October,Monday,02,02:00 to 02:59,6001932941,Driver,25 to 29,Fatal,Toronto and East York,South Parkdale (85),"Automobile, Station Wagon",Automobile,<Null>
80721636,2016-10-31 20:35:00,Autumn,2016,10,October,Monday,20,20:00 to 20:59,6001937894,Driver,40 to 44,Minimal,North York,Banbury-Don Mills (42),"Automobile, Station Wagon",Automobile,Yes
80721637,2016-10-31 20:35:00,Autumn,2016,10,October,Monday,20,20:00 to 20:59,6001937894,Driver,35 to 39,Minimal,North York,Banbury-Don Mills (42),"Automobile, Station Wagon",Automobile,Yes
80721638,2016-10-31 20:35:00,Autumn,2016,10,October,Monday,20,20:00 to 20:59,6001937894,Driver,40 to 44,Minimal,North York,Banbury-Don Mills (42),"Automobile, Station Wagon",Automobile,Yes
